Claim_ID,Initial_Reserve_Amount,Primary_Cause_of_Accident,Claimant_Age,Initial_Class_of_Claim,Repairable_Flag,Total_Loss_Flag,Claimant_State,Minor_Involved,Days_to_Int_Reserve_since_FNOL,Primary_Accident_Description,Initial_Attorney_Involvement,Total_People_Involved,Non_Drivable_Flag,Number_of_Injuries,Rate_Class,Hospital_Visit,Vehicle_Type,Pedestrian_Involvement,Combined_BI_Limits,Performance_Vehicle,Claimant_Injuries,claim_cost
CLM002673,20781,2,63,2,1,0,1,0,15,0,1,4,1,4,2,0,0,0,50000,0,2.0,36708.6
CLM002674,29171,3,72,0,1,0,0,0,3,1,0,3,0,1,1,0,0,0,50000,0,2.0,94589.6
CLM002675,25864,2,48,0,1,0,3,0,27,0,0,3,1,1,2,0,0,0,50000,0,1.0,32913.0
CLM002676,42174,1,45,1,1,0,0,0,10,2,0,3,0,4,1,0,3,0,50000,0,,7065.6
CLM002678,29102,0,76,1,1,0,1,0,5,2,0,3,0,4,0,0,2,0,25000,0,1.0,17664.3
CLM002679,23753,0,45,0,1,0,2,0,22,2,0,2,1,1,0,0,2,0,25000,0,1.0,40139.3
CLM002682,8580,1,76,1,1,0,3,0,26,2,0,1,0,1,2,0,2,0,50000,0,2.0,13195.6
CLM002684,25931,0,71,0,1,0,4,0,13,0,0,3,0,0,2,0,1,0,100000,0,3.0,166373.2
CLM002686,48184,0,59,0,1,0,1,0,9,1,1,4,0,4,2,0,1,0,100000,0,,41259.5
CLM002691,42491,0,74,2,0,0,4,0,13,2,0,4,0,3,1,0,1,0,50000,0,2.0,26966.1
CLM002692,5440,1,64,2,1,0,2,0,14,1,1,1,0,2,1,0,2,0,50000,0,,9216.5
CLM002695,8288,3,42,1,1,0,1,0,11,2,1,4,0,0,2,0,0,0,25000,0,3.0,41103.8
CLM002696,28582,1,55,1,0,0,0,0,27,2,0,1,1,0,2,0,3,0,50000,0,2.0,20249.5
CLM002698,35979,0,32,1,1,0,2,0,22,1,1,1,1,3,2,0,3,0,25000,0,2.0,88828.1
CLM002700,18552,0,58,1,0,0,1,0,5,1,1,4,1,4,2,0,3,0,100000,0,2.0,74478.2
CLM002701,17031,1,68,1,0,0,2,0,3,2,1,4,1,0,1,0,0,0,25000,0,2.0,53894.2
CLM002705,10642,0,62,2,1,0,3,0,13,2,0,4,1,3,0,0,1,0,100000,0,1.0,47238.7
CLM002710,38598,0,53,0,1,0,1,0,2,2,0,3,0,0,2,0,0,0,100000,0,3.0,173091.4
CLM002714,30456,2,38,2,1,0,1,0,17,1,0,4,0,0,0,0,1,0,100000,0,2.0,6338.7
CLM002717,11259,3,66,1,1,0,2,0,2,2,1,4,0,0,2,0,1,0,50000,0,2.0,7740.0
CLM002719,47741,0,24,1,1,0,1,0,14,0,0,3,0,0,0,0,2,0,25000,0,2.0,36967.3
CLM002720,43033,0,43,1,0,0,3,0,14,1,0,2,0,2,2,0,0,0,25000,0,2.0,65231.7
CLM002721,28770,1,32,0,1,0,1,0,6,1,1,4,0,1,2,0,1,0,100000,0,3.0,66560.7
CLM002722,13779,0,73,2,1,0,0,0,5,1,1,4,0,3,0,0,1,0,50000,0,2.0,26814.5
CLM002723,39779,1,66,1,0,0,1,0,14,2,0,2,1,4,0,0,0,0,50000,0,1.0,45009.3
CLM002725,24388,2,40,2,0,0,0,0,29,1,0,1,0,2,0,0,1,0,25000,0,,23833.4
CLM002730,12324,1,65,1,1,0,4,0,27,0,0,3,0,1,1,0,0,0,25000,0,2.0,4468.0
CLM002733,26689,2,33,0,1,0,1,0,29,0,0,2,1,2,1,0,2,0,100000,0,3.0,188387.3
CLM002737,7410,2,37,1,0,0,0,0,18,2,0,4,0,4,1,0,1,0,25000,0,2.0,31828.7
CLM002739,35464,2,19,0,1,0,0,0,23,2,0,3,0,1,1,0,2,0,25000,0,3.0,79360.8
CLM002741,25727,2,40,1,1,0,3,0,19,2,1,4,0,4,0,0,3,0,25000,0,2.0,33457.9
CLM002743,22491,0,20,0,1,0,2,0,29,0,0,4,1,2,2,0,2,0,100000,0,3.0,329269.3
CLM002744,17653,1,63,0,0,0,4,0,21,1,0,2,1,2,2,0,0,0,50000,0,1.0,61097.6
CLM002750,10003,1,58,2,1,0,0,0,12,1,0,3,0,4,0,0,1,0,25000,0,2.0,15011.8
CLM002755,27306,3,45,0,0,0,0,0,18,0,0,4,0,0,1,0,2,0,25000,0,3.0,233637.8
CLM002758,5083,0,49,1,1,0,2,0,4,1,0,1,1,0,1,0,2,0,25000,0,3.0,45246.0
CLM002759,39214,1,23,0,1,0,4,0,28,0,0,4,1,2,0,0,0,0,25000,0,3.0,222907.4
CLM002760,49645,2,71,0,1,0,0,0,28,2,0,1,1,3,1,0,0,0,50000,0,1.0,31576.3
CLM002761,40396,2,18,1,0,0,0,0,25,1,1,4,1,3,1,0,3,0,50000,0,3.0,88346.8
CLM002762,12389,0,38,0,1,0,2,0,3,1,0,3,0,4,2,0,3,0,25000,0,2.0,106777.2
CLM002764,12775,1,21,2,0,0,3,0,18,1,0,3,0,0,2,0,0,0,100000,0,1.0,12343.1
CLM002765,2961,0,20,0,0,0,1,0,17,0,0,2,0,0,1,0,0,0,50000,0,1.0,50001.4
CLM002769,28435,1,51,1,0,0,1,0,2,2,0,4,1,3,1,0,0,0,50000,0,1.0,20749.8
CLM002770,33953,1,36,0,0,0,1,0,22,2,0,2,0,3,0,0,2,0,25000,0,3.0,201715.2
CLM002771,19044,3,37,2,0,0,2,0,21,2,0,4,1,1,1,0,0,0,50000,0,2.0,41989.9
CLM002772,12758,0,40,1,0,0,2,0,1,1,0,1,1,0,1,0,3,0,50000,0,1.0,31517.0
CLM002775,49690,0,57,1,1,0,0,0,3,1,0,4,0,4,2,0,3,0,100000,0,2.0,43880.1
CLM002778,44450,3,32,1,0,0,1,0,28,0,1,3,0,3,1,0,2,0,100000,0,2.0,10558.9
CLM002779,35464,1,55,0,1,0,0,0,12,0,0,2,0,1,2,0,0,0,25000,0,2.0,105651.3
CLM002780,28544,1,40,1,1,0,0,0,13,2,0,3,1,4,2,0,3,0,50000,0,2.0,26330.4
CLM002782,16497,1,19,1,0,0,2,0,8,0,0,1,1,2,1,0,3,0,100000,0,3.0,68141.7
CLM002785,24411,2,32,0,1,0,2,0,12,2,1,2,0,0,2,0,3,0,50000,0,1.0,26502.4
CLM002787,29834,3,61,1,1,0,0,0,4,0,0,3,0,0,0,0,3,0,25000,0,2.0,35065.4
CLM002788,15071,2,52,0,1,0,3,0,15,2,1,4,0,4,1,0,3,0,50000,0,3.0,156807.0
CLM002794,28944,3,31,2,1,0,0,0,22,2,0,2,0,0,2,0,2,0,100000,0,2.0,15139.7
CLM002795,49408,2,52,2,1,0,4,0,6,2,0,4,0,2,2,0,2,0,100000,0,3.0,13064.5
CLM002796,20421,0,50,0,0,0,3,0,17,0,0,2,1,3,2,0,3,0,100000,0,2.0,332005.1
CLM002797,13557,0,69,1,1,0,4,0,28,1,1,1,0,0,0,0,0,0,25000,0,2.0,31101.2
CLM002798,45768,3,18,0,0,0,0,0,11,0,0,2,0,1,2,0,3,0,100000,0,1.0,67221.1
CLM002802,26562,3,59,1,1,0,0,0,8,1,1,3,0,4,1,0,2,0,100000,0,3.0,24452.5
CLM002806,30239,2,75,1,1,0,0,0,11,2,0,4,1,0,2,0,1,0,50000,0,1.0,18070.2
CLM002808,4254,0,26,2,1,0,4,0,22,1,0,4,0,1,2,0,0,0,50000,0,3.0,18520.8
CLM002809,27544,2,56,1,1,0,4,0,19,1,1,3,0,2,0,0,1,0,25000,0,,7979.3
CLM002814,18537,3,37,2,0,0,4,0,20,0,0,3,0,2,1,0,0,0,100000,0,3.0,29148.4
CLM002821,36568,2,65,2,0,0,4,0,9,2,1,1,1,2,1,0,0,0,25000,0,2.0,97039.4
CLM002824,41821,2,42,2,1,0,3,0,17,1,1,2,1,3,1,0,3,0,100000,0,2.0,70848.9
CLM002825,36995,1,59,1,0,0,2,0,18,1,1,4,0,1,2,0,3,0,100000,0,1.0,13109.7
CLM002826,23156,0,65,1,1,0,2,0,3,1,0,1,0,2,0,0,0,0,100000,0,2.0,57277.0
CLM002828,17332,3,26,0,1,0,4,0,15,1,0,1,0,3,2,0,0,0,50000,0,,14498.6
CLM002830,48731,1,49,0,1,0,2,0,9,2,0,3,0,2,0,0,2,0,50000,0,3.0,74263.3
CLM002835,3020,0,30,1,0,0,3,0,4,0,0,4,0,4,0,0,0,0,25000,0,,22297.0
CLM002838,37235,1,58,1,1,0,4,0,9,1,1,3,0,3,1,0,1,0,100000,0,1.0,14458.9
CLM002840,15066,0,63,2,1,0,2,0,11,1,1,3,0,2,1,0,0,0,100000,0,2.0,26560.5
CLM002842,25998,3,56,2,1,0,0,0,29,2,1,3,1,1,1,0,0,0,25000,0,1.0,27033.7
CLM002845,2659,1,37,1,1,0,2,0,2,1,1,4,1,4,0,0,3,0,50000,0,2.0,38683.3
CLM002850,19533,1,35,0,1,0,2,0,25,1,1,3,0,4,2,0,0,0,25000,0,3.0,198716.7
CLM002851,11305,3,60,2,0,0,2,0,21,2,0,2,1,1,2,0,0,0,50000,0,3.0,97037.5
CLM002852,36351,1,56,1,1,0,0,0,20,0,0,3,0,3,2,0,0,0,100000,0,2.0,9457.7
CLM002854,14444,3,37,2,1,0,1,0,5,0,1,4,0,1,0,0,3,0,100000,0,2.0,36784.5
CLM002855,20373,0,35,2,1,0,2,0,9,0,0,3,1,1,2,0,3,0,25000,0,3.0,32473.7
CLM002860,35046,0,35,2,0,0,0,0,11,1,1,3,0,4,0,0,0,0,50000,0,1.0,202174.3
CLM002861,24786,2,75,2,1,0,4,0,8,2,1,2,0,1,1,0,1,0,50000,0,2.0,23812.7
CLM002863,12587,2,40,1,1,0,1,0,7,1,0,2,0,1,1,0,1,0,25000,0,1.0,7873.1
CLM002869,42503,0,55,2,1,0,2,0,7,1,0,4,0,3,1,0,3,0,25000,0,1.0,11175.7
CLM002870,18813,1,56,0,1,0,0,0,28,2,0,3,0,0,2,0,2,0,50000,0,1.0,26022.3
CLM002873,49878,1,48,0,1,0,0,0,8,2,1,1,0,0,0,0,0,0,25000,0,,37921.2
CLM002874,24205,0,24,1,1,0,3,0,17,1,0,4,1,2,0,0,3,0,25000,0,3.0,113007.0
CLM002876,8409,3,52,0,1,0,3,0,24,1,0,3,0,2,0,0,1,0,50000,0,2.0,69410.2
CLM002880,15037,0,35,0,1,0,0,0,2,0,0,1,0,4,2,0,0,0,100000,0,1.0,104047.9
CLM002884,38304,3,28,1,1,0,1,0,23,1,0,3,0,4,0,0,3,0,25000,0,3.0,61540.0
CLM002889,36560,2,57,0,1,0,1,0,13,2,0,2,0,1,1,0,1,0,100000,0,2.0,31500.2
CLM002890,29697,0,22,1,1,0,0,0,29,0,1,4,0,2,2,0,1,0,25000,0,3.0,207563.9
CLM002892,16587,3,18,0,1,0,4,0,14,2,0,2,1,3,2,0,1,0,50000,0,2.0,42156.6
CLM002893,49368,2,32,2,0,0,1,0,7,0,0,3,1,2,1,0,1,0,50000,0,1.0,26471.5
CLM002894,23725,1,42,0,1,0,3,0,26,2,1,2,0,2,1,0,1,0,100000,0,1.0,22653.3
CLM002895,30250,3,35,2,1,0,4,0,28,1,0,1,0,3,1,0,0,0,50000,0,,3062.1
CLM002896,7143,3,55,1,1,0,1,0,1,1,1,3,0,0,0,0,3,0,50000,0,,3832.7
CLM002897,28023,3,59,2,1,0,3,0,11,0,0,2,0,4,2,0,2,0,25000,0,2.0,19955.1
CLM002900,44043,1,43,0,0,0,1,0,17,1,0,2,0,4,2,0,0,0,50000,0,2.0,66652.5
CLM002904,29231,0,20,1,0,0,2,0,10,1,0,3,0,4,1,0,2,0,50000,0,1.0,10825.3
CLM002908,6497,2,36,2,1,0,2,0,2,2,1,1,0,4,2,0,2,0,50000,0,2.0,10221.9
CLM002911,1041,2,64,1,1,0,2,0,15,0,0,4,0,1,1,0,2,0,25000,0,3.0,16072.9
CLM002913,38361,0,56,1,1,0,4,0,11,1,0,1,0,4,2,0,1,0,25000,0,2.0,21069.7
CLM002918,16544,1,71,0,1,0,0,0,20,1,1,3,0,3,0,0,1,0,50000,0,1.0,71799.0
CLM002919,29911,1,65,2,1,0,3,0,20,2,1,2,0,3,0,0,0,0,25000,0,3.0,134663.6
CLM002922,6756,2,53,1,0,0,4,0,18,0,1,1,0,4,0,0,3,0,50000,0,2.0,126363.3
CLM002924,34437,2,58,2,0,0,3,0,28,1,0,4,0,2,0,0,3,0,25000,0,1.0,39900.6
CLM002925,34098,0,43,0,1,0,0,0,10,2,0,1,0,3,1,0,1,0,25000,0,2.0,84426.4
CLM002926,2151,2,38,1,1,0,1,0,8,1,1,3,0,2,0,0,0,0,100000,0,1.0,8624.3
CLM002927,19694,3,35,1,1,0,1,0,2,2,0,1,1,2,1,0,0,0,100000,0,3.0,44801.5
CLM002933,34287,1,45,1,0,0,1,0,6,1,0,3,1,0,1,0,0,0,100000,0,2.0,44564.2
CLM002935,10528,3,46,1,1,0,2,0,23,0,1,1,0,1,2,0,2,0,25000,0,1.0,4081.8
CLM002939,30947,2,74,2,0,0,0,0,12,0,0,2,1,0,2,0,3,0,25000,0,2.0,62025.5
CLM002942,30754,1,75,0,0,0,4,0,23,1,1,1,0,4,0,0,1,0,50000,0,2.0,128326.5
CLM002943,19009,2,77,1,0,0,0,0,8,1,0,4,0,2,2,0,0,0,25000,0,2.0,26528.4
CLM002944,49498,0,67,0,1,0,1,0,6,0,0,2,1,4,0,0,1,0,25000,0,3.0,361764.7
CLM002945,14972,3,53,1,1,0,2,0,18,1,0,3,1,2,0,0,1,0,100000,0,2.0,10103.0
CLM002949,30768,1,51,0,1,0,2,0,27,2,1,4,1,3,0,0,0,0,50000,0,3.0,458466.2
CLM002951,35365,2,59,2,1,0,0,0,29,0,0,1,0,1,0,0,3,0,50000,0,1.0,22192.1
CLM002956,6897,2,24,2,1,0,1,0,18,2,1,1,1,1,0,0,1,0,25000,0,1.0,30333.9
CLM002959,25070,3,36,1,1,0,4,0,7,2,0,4,0,2,1,0,1,0,25000,0,3.0,28870.2
CLM002960,18784,1,43,1,1,0,2,0,29,1,1,3,1,4,0,0,0,0,100000,0,2.0,26339.2
CLM002962,23784,1,79,0,1,0,2,0,18,1,1,4,0,2,2,0,1,0,100000,0,2.0,76388.4
CLM002966,16870,0,78,1,0,0,1,0,8,2,1,1,1,0,0,0,2,0,25000,0,2.0,376437.6
CLM002970,43463,3,67,2,1,0,0,0,7,0,0,2,0,4,0,0,0,0,25000,0,1.0,9936.0
CLM002971,2596,3,46,1,1,0,2,0,15,0,0,4,0,2,1,0,3,0,100000,0,3.0,12571.4
CLM002972,48701,0,77,0,1,0,1,0,6,2,0,4,0,1,0,0,2,0,25000,0,1.0,42937.6
CLM002976,26701,1,40,0,1,0,0,0,18,2,1,2,0,1,0,0,2,0,25000,0,1.0,70525.1
CLM002979,15578,3,31,2,1,0,2,0,13,0,0,4,1,4,2,0,1,0,100000,0,2.0,18357.2
CLM002984,44119,1,52,1,1,0,2,0,1,0,0,3,0,0,2,0,1,0,50000,0,2.0,8071.6
CLM002986,13993,1,78,1,1,0,4,0,12,0,1,3,0,1,1,0,3,0,25000,0,,3230.4
CLM002990,37551,1,62,1,1,0,0,0,21,2,0,4,0,3,2,0,1,0,100000,0,2.0,23474.5
CLM002992,8210,2,65,0,1,0,1,0,17,1,0,2,0,4,0,0,2,0,100000,0,,16940.5
CLM002993,2119,0,41,2,0,0,1,0,17,2,0,1,0,4,0,0,0,0,25000,0,,19389.3
CLM002995,46103,1,20,0,0,0,4,0,12,1,1,2,0,2,0,0,3,0,100000,0,1.0,124925.1
CLM002996,23752,0,62,1,1,0,4,0,28,1,1,3,0,2,0,0,1,0,25000,0,1.0,17803.8
CLM003000,37981,0,37,2,1,0,3,0,9,2,0,2,1,1,1,0,2,0,100000,0,2.0,48329.5
CLM003003,9935,1,32,2,1,0,3,0,17,0,0,3,0,0,2,0,1,0,50000,0,1.0,5085.9
CLM003004,38266,2,66,1,1,0,1,0,29,1,1,2,1,3,2,0,3,0,100000,0,3.0,51592.0
CLM003006,35242,0,78,2,1,0,2,0,21,1,0,4,1,1,0,0,3,0,25000,0,2.0,52553.4
CLM003007,20175,3,59,0,1,0,2,0,27,1,0,2,0,4,0,0,1,0,25000,0,3.0,81310.4
CLM003009,17515,2,55,2,1,0,2,0,8,1,0,3,0,2,1,0,0,0,50000,0,1.0,6229.4
CLM003010,33091,1,52,1,0,0,2,0,8,2,0,3,0,1,1,0,2,0,25000,0,2.0,29266.3
CLM003011,28547,1,68,2,1,0,1,0,26,1,0,2,1,2,0,0,2,0,25000,0,2.0,33978.0
CLM003012,35282,3,24,2,0,0,3,0,8,1,1,2,0,1,2,0,2,0,50000,0,2.0,79521.7
CLM003014,8396,0,30,0,0,0,4,0,15,2,0,1,1,2,0,0,2,0,25000,0,2.0,201159.7
CLM003016,42300,2,18,2,0,0,1,0,5,2,0,3,0,3,0,0,3,0,25000,0,,5034.6
CLM003020,3143,0,20,0,1,0,4,0,26,1,0,1,0,2,1,0,0,0,25000,0,2.0,59446.4
CLM003022,19181,1,41,1,0,0,3,0,23,1,0,4,1,2,0,0,1,0,100000,0,,20058.9
CLM003023,38828,1,18,1,1,0,1,0,6,0,0,4,0,1,0,0,0,0,100000,0,1.0,7436.7
CLM003025,47799,1,27,2,1,0,2,0,10,1,0,3,1,3,0,0,0,0,25000,0,,7079.5
CLM003027,37268,0,53,2,1,0,4,0,19,2,1,3,0,0,0,0,1,0,50000,0,,45871.3
CLM003029,32762,1,31,1,1,0,0,0,2,0,0,2,0,4,0,0,0,0,50000,0,1.0,22108.9
CLM003031,14789,1,27,2,1,0,1,0,7,1,0,1,0,2,1,0,1,0,50000,0,2.0,2521.0
CLM003038,12429,1,52,2,0,0,3,0,28,1,0,2,1,0,0,0,2,0,25000,0,1.0,60107.5
CLM003041,46451,1,26,1,1,0,4,0,13,1,0,3,0,0,0,0,2,0,100000,0,1.0,9018.6
CLM003043,5932,0,34,1,1,0,3,0,26,2,0,4,0,1,0,0,0,0,50000,0,2.0,41233.7
CLM003048,32203,2,32,0,1,0,1,0,16,0,0,3,1,1,1,0,0,0,50000,0,1.0,34094.8
CLM003051,22860,0,40,1,1,0,2,0,18,0,0,4,0,0,2,0,2,0,100000,0,1.0,6917.3
CLM003052,29555,3,29,0,1,0,3,0,1,1,0,3,0,2,2,0,1,0,100000,0,1.0,39753.9
CLM003054,16876,1,38,0,1,0,0,0,10,2,0,2,1,0,0,0,2,0,100000,0,1.0,88884.3
CLM003056,25500,0,43,0,1,0,2,0,26,1,0,1,1,1,0,0,3,0,25000,0,3.0,468233.7
CLM003058,7845,2,47,0,0,0,2,0,11,1,1,1,0,1,0,0,2,0,25000,0,3.0,519863.0
CLM003059,29800,1,51,0,1,0,1,0,7,1,0,4,1,4,1,0,0,0,50000,0,2.0,36425.8
CLM003060,24759,3,19,1,0,0,2,0,26,0,0,2,0,2,1,0,1,0,25000,0,2.0,4925.4
CLM003063,15852,2,50,0,1,0,3,0,29,0,0,1,0,4,1,0,0,0,50000,0,2.0,81801.2
CLM003069,33840,0,36,2,1,0,2,0,7,0,1,1,0,0,1,0,2,0,100000,0,3.0,33193.1
CLM003070,8021,3,60,0,0,0,2,0,17,1,0,3,1,2,1,0,1,0,25000,0,3.0,413841.5
CLM003072,23981,2,25,1,1,0,3,0,5,2,0,4,0,2,2,0,2,0,100000,0,1.0,3481.1
CLM003074,47260,3,30,0,0,0,4,0,22,1,1,4,0,4,0,0,1,0,25000,0,2.0,97568.5
CLM003077,21508,2,24,2,1,0,3,0,15,2,0,4,0,2,0,0,1,0,25000,0,2.0,15505.3
CLM003079,12985,3,79,0,0,0,4,0,18,0,0,1,1,4,2,0,3,0,50000,0,2.0,124253.2
CLM003081,4148,3,32,0,1,0,3,0,23,1,0,1,0,3,1,0,1,0,25000,0,1.0,30634.7
CLM003087,3637,2,40,2,1,0,2,0,10,2,0,2,1,2,2,0,2,0,25000,0,2.0,8066.8
CLM003094,28233,2,61,0,0,0,2,0,10,1,0,4,0,1,1,0,1,0,100000,0,2.0,45270.0
CLM003096,24987,3,34,2,0,0,3,0,22,2,0,2,0,0,2,0,0,0,100000,0,2.0,48807.1
CLM003100,17494,1,71,2,1,0,1,0,1,0,0,1,1,0,0,0,3,0,100000,0,2.0,28805.2
CLM003105,43539,0,73,1,1,0,3,0,12,2,0,1,0,1,1,0,1,0,50000,0,3.0,98992.0
CLM003107,13319,0,69,1,0,0,0,0,11,2,0,3,1,3,1,0,3,0,100000,0,3.0,190862.5
CLM003109,9783,3,21,2,0,0,3,0,8,2,0,1,0,2,0,0,3,0,100000,0,2.0,48782.5
CLM003111,13671,3,65,2,1,0,3,0,8,2,0,4,1,3,1,0,2,0,100000,0,2.0,32153.7
CLM003112,31433,3,71,1,1,0,4,0,5,0,0,3,1,0,2,0,1,0,50000,0,1.0,5421.7
CLM003113,6274,1,73,2,0,0,3,0,17,0,0,2,1,1,1,0,3,0,25000,0,,15779.2
CLM003114,7019,3,57,1,1,0,2,0,16,2,0,3,1,3,1,0,3,0,25000,0,2.0,12149.3
CLM003119,15439,0,70,0,1,0,4,0,4,2,0,4,0,0,1,0,1,0,50000,0,1.0,26895.2
CLM003124,18989,2,48,1,0,0,3,0,13,0,1,3,1,1,1,0,0,0,100000,0,2.0,160040.2
CLM003128,16780,1,30,0,0,0,2,0,12,1,1,4,0,1,2,0,3,0,50000,0,2.0,247474.4
CLM003129,22763,2,35,1,1,0,4,0,11,1,0,3,1,2,1,0,1,0,100000,0,1.0,2792.9
CLM003133,26143,1,30,0,0,0,1,0,9,0,0,2,1,3,0,0,0,0,100000,0,,35814.3
CLM003134,24148,2,68,2,1,0,1,0,26,0,0,3,0,3,1,0,2,0,100000,0,2.0,12146.0
CLM003137,21753,1,74,1,0,0,0,0,8,1,1,4,0,1,2,0,0,0,25000,0,1.0,13927.8
CLM003138,49063,1,79,2,0,0,0,0,21,0,0,1,0,1,1,0,2,0,100000,0,2.0,16648.0
CLM003144,7352,0,36,2,0,0,3,0,6,0,0,3,0,2,1,0,0,0,100000,0,2.0,26733.4
CLM003145,29950,2,72,0,1,0,3,0,21,2,1,4,1,4,1,0,2,0,25000,0,1.0,37506.7
CLM003146,3051,3,30,1,0,0,0,0,12,0,0,1,1,2,0,0,0,0,50000,0,2.0,99681.1
CLM003149,33743,3,31,0,1,0,2,0,21,1,0,4,1,2,0,0,0,0,100000,0,2.0,108103.4
CLM003150,22300,1,55,0,1,0,3,0,16,1,1,1,0,3,0,0,0,0,25000,0,2.0,454352.5
CLM003151,10903,1,79,2,1,0,3,0,23,0,0,3,0,3,2,0,0,0,50000,0,1.0,6087.4
CLM003152,7739,2,39,1,1,0,0,0,4,0,0,1,1,0,0,0,2,0,25000,0,2.0,25403.3
CLM003155,21538,1,57,0,1,0,3,0,27,1,1,4,1,2,1,0,1,0,100000,0,2.0,90477.2
CLM003157,22947,3,62,0,1,0,2,0,3,2,0,4,0,4,2,0,2,0,25000,0,,10270.4
CLM003159,38491,1,22,0,1,0,2,0,26,2,0,4,0,4,1,0,3,0,100000,0,1.0,13193.6
CLM003163,29639,2,66,1,1,0,3,0,23,0,0,4,1,1,1,0,3,0,100000,0,1.0,12914.4
CLM003165,12031,1,45,2,1,0,0,0,5,1,1,2,0,4,2,0,1,0,100000,0,3.0,41147.6
CLM003168,38211,1,64,0,1,0,0,0,25,0,0,1,1,2,0,0,1,0,100000,0,1.0,41069.0
CLM003174,2398,2,64,1,1,0,2,0,2,2,0,3,0,3,2,0,2,0,25000,0,3.0,12318.8
CLM003177,44436,3,23,0,1,0,0,0,21,2,0,1,1,2,1,0,3,0,25000,0,1.0,55687.1
CLM003179,24051,0,42,1,1,0,2,0,22,0,0,4,0,1,0,0,0,0,50000,0,2.0,53363.2
CLM003180,33880,3,33,1,1,0,4,0,15,2,1,4,1,2,2,0,2,0,100000,0,3.0,56671.7
CLM003182,17571,3,32,2,1,0,1,0,22,1,1,3,1,1,1,0,2,0,25000,0,3.0,33491.2
CLM003186,40401,3,20,2,1,0,0,0,4,1,0,3,0,2,1,0,0,0,50000,0,3.0,14571.0
CLM003193,25650,1,55,0,1,0,0,0,14,0,0,1,0,0,0,0,0,0,100000,0,3.0,109823.9
CLM003195,43370,0,24,2,1,0,3,0,2,1,1,3,1,1,2,0,2,0,25000,0,3.0,348421.8
CLM003196,1783,3,43,2,1,0,3,0,14,2,0,1,0,2,0,0,2,0,25000,0,1.0,18345.5
CLM003201,8938,2,71,0,0,0,1,0,13,2,0,2,0,4,2,0,1,0,25000,0,1.0,9217.9
CLM003202,20595,2,47,1,1,0,0,0,21,1,0,3,1,1,0,0,3,0,100000,0,1.0,25919.1
CLM003205,10252,2,31,2,1,0,3,0,25,0,0,1,0,2,0,0,0,0,100000,0,1.0,6273.6
CLM003206,43860,0,30,1,1,0,2,0,1,0,1,4,0,2,2,0,3,0,100000,0,1.0,24357.2
CLM003207,27319,3,37,0,0,0,1,0,3,0,1,2,0,3,2,0,2,0,100000,0,3.0,168093.8
CLM003209,27015,2,44,1,1,0,3,0,8,0,0,4,1,3,1,0,3,0,100000,0,1.0,15352.0
CLM003210,24717,3,42,0,1,0,3,0,13,1,0,4,1,0,1,0,2,0,25000,0,3.0,219759.5
CLM003215,32720,1,27,2,1,0,1,0,3,2,0,4,0,4,0,0,0,0,100000,0,1.0,2818.5
CLM003217,10087,3,67,2,0,0,2,0,18,1,0,2,1,4,1,0,2,0,50000,0,1.0,22036.2
CLM003220,1145,1,69,1,1,0,1,0,12,0,0,3,0,1,2,0,0,0,25000,0,,1270.2
CLM003221,31430,1,58,1,0,0,4,0,2,2,0,1,1,0,0,0,0,0,100000,0,,13105.2
CLM003222,16799,1,36,1,1,0,1,0,8,2,0,1,0,1,0,0,2,0,50000,0,1.0,6526.5
CLM003228,44232,0,45,2,1,0,0,0,16,1,0,1,0,3,0,0,3,0,25000,0,1.0,44165.4
CLM003230,46805,3,25,0,1,0,3,0,8,1,0,1,1,1,0,0,2,0,50000,0,,12194.9
CLM003233,1087,0,67,0,1,0,0,0,20,2,0,1,1,2,2,0,0,0,25000,0,2.0,150237.1
CLM003236,4579,2,45,2,1,0,1,0,12,0,1,1,0,4,2,0,1,0,50000,0,2.0,14946.2
CLM003240,25265,0,21,2,1,0,1,0,21,2,0,1,0,0,1,0,3,0,100000,0,3.0,69468.6
CLM003241,30612,0,73,0,1,0,4,0,12,0,0,1,0,0,2,0,2,0,50000,0,2.0,40737.8
CLM003244,44053,1,29,0,1,0,1,0,10,1,0,3,0,0,1,0,3,0,100000,0,3.0,81532.9
CLM003246,6950,1,40,2,0,0,4,0,27,0,1,3,0,0,2,0,2,0,25000,0,,15826.1
CLM003251,40364,1,59,2,1,0,0,0,5,2,1,1,0,2,2,0,2,0,25000,0,2.0,29386.7
CLM003253,11939,1,47,2,1,0,1,0,17,2,0,1,0,1,1,0,3,0,50000,0,1.0,6312.6
CLM003256,6916,2,59,2,0,0,2,0,18,0,0,1,1,3,1,0,1,0,100000,0,2.0,34469.7
CLM003257,7480,1,51,1,1,0,2,0,18,1,0,2,0,3,1,0,0,0,50000,0,3.0,7832.2
CLM003270,655,1,36,0,1,0,1,0,4,0,0,2,1,3,0,0,3,0,25000,0,2.0,69092.9
CLM003275,29295,2,19,0,1,0,0,0,17,1,1,1,0,4,0,0,0,0,50000,0,3.0,332263.5
CLM003276,21947,3,57,2,1,0,2,0,15,0,0,2,0,0,2,0,2,0,50000,0,1.0,1524.5
CLM003279,25715,1,56,2,0,0,0,0,12,0,0,1,1,2,1,0,2,0,50000,0,3.0,139765.2
